sample_id	sseqid	evalue	bitscore	pident	qcov
15199-1492-R-D4	MJ007-1-barcode38-umi21316bins-ubs-9	0.0	2032	97.872	100
15199-1492-R-D6	RS-GCF-003390415.1-NZ-CP031424.1--9	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-003667745.1-NZ-CP033054.1--3	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-002796465.1-NZ-CP024897.1--6	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-019093835.1-NZ-JAGTPD010000013.1	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-003855275.1-NZ-CP034037.1--6	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-003855275.1-NZ-CP034037.1--5	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-000815145.1-NZ-CP010406.1--9	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-001874385.1-NZ-CP017953.1--7	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-014791945.1-NZ-CP061852.1--9	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-001687745.1-NZ-CP015911.1--2	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-001687745.1-NZ-CP015911.1	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-014854735.1-NZ-CP029466.1--9	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-014854735.1-NZ-CP029466.1--5	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-003149795.1-NZ-CP029071.1--9	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-009913355.1-NZ-CP028207.1--3	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-000508265.1-NC-023073.1--10	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-000319475.1-NC-019842.1--9	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-009931675.1-NZ-CP048002.1--7	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-001889285.1-NZ-CP018152.1	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-018398955.1-NZ-CP074685.1--8	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-009913295.1-NZ-CP028204.1--3	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-009738165.1-NZ-CP045711.1--8	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-002105595.1-NZ-CP020805.1--4	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-002105595.1-NZ-CP020805.1--3	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-000769515.1-NZ-CP009684.1--5	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-002205715.1-NZ-CP021976.1--5	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-009913375.1-NZ-CP028208.1--5	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-000772165.1-NZ-CP009749.1--7	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-002916875.1-NZ-NEOS01000010.1	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-016834435.1-NZ-CP069214.1--7	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-002845365.1-NZ-CP025341.1--2	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-002845365.1-NZ-CP025341.1	0.0	1988	98.307	96
15199-1492-R-D6	GB-GCA-002157265.1-CP021338.1--7	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-013201465.1-NZ-CP053764.1--7	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-013201465.1-NZ-CP053764.1--2	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-013201465.1-NZ-CP053764.1	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-012647845.1-NZ-CP051463.1--8	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-012275165.1-NZ-CP051011.1	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-014048385.1-NZ-CP059497.1--8	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-006965525.1-NZ-CP041361.1--8	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-014764325.1-NZ-CP061704.1--9	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-002968415.1-NZ-CP026610.1--9	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-002968415.1-NZ-CP026610.1--7	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-001593765.1-NZ-CP006058.1--8	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-001593765.1-NZ-CP006058.1	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-002057535.1-NZ-CP018007.1--3	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-008802875.1-NZ-CP044349.1--9	0.0	1988	98.307	96
15199-1492-R-D6	GB-GCA-018141325.1-CP047587.1--7	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-002276265.1-NZ-NQXV01000057.1	0.0	1988	98.307	96
15199-1492-R-D6	RS-GCF-003047025.1-NZ-CP028439.1--6	0.0	1988	98.307	96
15199-1492-R-E2	RS-GCF-001876475.1-NZ-LWJW01000053.1	0.0	2043	98.033	98
15199-1492-R-E2	RS-GCF-016772515.1-NZ-CP068576.1--5	0.0	2043	98.033	98
15199-1492-R-E2	RS-GCF-016725265.1-NZ-CP068063.1	0.0	2043	98.033	98
15199-1492-R-E2	AB009939	0.0	2043	98.033	98
15199-1492-R-E2	MJ007-1-barcode38-umi2855bins-ubs-89	0.0	2043	98.033	98
15199-1492-R-E2	MJ007-1-barcode38-umi3708bins-ubs-72	0.0	2043	98.033	98
15199-1492-R-E2	MJ007-1-barcode38-umi5046bins-ubs-54	0.0	2043	98.033	98
15199-1492-R-E2	MJ007-1-barcode38-umi5333bins-ubs-55	0.0	2043	98.033	98
15199-1492-R-E2	MJ007-1-barcode38-umi4882bins-ubs-57	0.0	2043	98.033	98
15199-1492-R-E2	MJ007-1-barcode38-umi1847bins-ubs-134	0.0	2043	98.033	98
15199-1492-R-E2	MJ007-1-barcode38-umi2119bins-ubs-118	0.0	2043	98.033	98
15199-1492-R-E2	MJ007-1-barcode38-umi42114bins-ubs-3	0.0	2043	98.033	98
15199-1492-R-E2	MJ007-1-barcode38-umi30155bins-ubs-5	0.0	2043	98.033	98
15199-1492-R-E2	MJ007-1-barcode38-umi34884bins-ubs-5	0.0	2043	98.033	98
15199-1492-R-E2	MJ007-1-barcode38-umi34481bins-ubs-6	0.0	2043	98.033	98
15199-1492-R-E2	MJ007-1-barcode38-umi3596bins-ubs-73	0.0	2043	98.033	98
15199-1492-R-E2	MJ007-1-barcode38-umi6369bins-ubs-47	0.0	2043	98.033	98
15199-1492-R-E2	MJ032-1-barcode41-umi2876bins-ubs-100	0.0	2043	98.033	98
15199-1492-R-E2	MJ032-1-barcode41-umi1149bins-ubs-174	0.0	2043	98.033	98
15199-1492-R-E2	MJ032-1-barcode41-umi55449bins-ubs-5	0.0	2043	98.033	98
15199-1492-R-E2	MJ032-1-barcode41-umi1014bins-ubs-182	0.0	2043	98.033	98
15199-1492-R-E2	MJ032-1-barcode41-umi4996bins-ubs-64	0.0	2043	98.033	98
15199-1492-R-E2	MJ032-1-barcode41-umi26128bins-ubs-14	0.0	2043	98.033	98
15199-1492-R-E2	MJ032-1-barcode41-umi2625bins-ubs-105	0.0	2043	98.033	98
15199-1492-R-E2	MJ032-1-barcode41-umi6116bins-ubs-63	0.0	2043	98.033	98
15199-1492-R-E2	MJ032-1-barcode41-umi2218bins-ubs-113	0.0	2043	98.033	98
15199-1492-R-E2	RS-GCF-900458565.1-NZ-UHDI01000001.1--7	0.0	2039	97.951	98
15199-1492-R-E2	RS-GCF-016127455.1-NZ-CP066013.1--7	0.0	2039	97.951	98
15199-1492-R-E2	RS-GCF-016028235.1-NZ-CP065710.1--6	0.0	2039	97.951	98
15199-1492-R-E2	RS-GCF-001682235.1-NZ-CP013714.1--2	0.0	2039	97.951	98
15199-1492-R-E2	RS-GCF-001682235.1-NZ-CP013714.1	0.0	2039	97.951	98
15199-1492-R-E2	RS-GCF-016725265.1-NZ-CP068063.1--7	0.0	2039	97.951	98
15199-1492-R-E2	G001432245	0.0	2039	97.951	98
15199-1492-R-E2	AF527483	0.0	2039	97.951	98
15199-1492-R-E2	MJ007-1-barcode38-umi2246bins-ubs-108	0.0	2039	97.951	98
15199-1492-R-E2	MJ007-1-barcode38-umi24047bins-ubs-9	0.0	2039	97.951	98
15199-1492-R-E2	MJ007-1-barcode38-umi4052bins-ubs-67	0.0	2039	97.951	98
15199-1492-R-E2	MJ007-1-barcode38-umi9498bins-ubs-31	0.0	2039	97.951	98
15199-1492-R-E2	MJ007-1-barcode38-umi3476bins-ubs-73	0.0	2039	97.951	98
15199-1492-R-E2	MJ007-1-barcode38-umi33933bins-ubs-4	0.0	2039	97.951	98
15199-1492-R-E2	MJ007-1-barcode38-umi3356bins-ubs-78	0.0	2039	97.951	98
15199-1492-R-E2	MJ007-1-barcode38-umi38208bins-ubs-3	0.0	2039	97.951	98
15199-1492-R-E2	MJ007-1-barcode38-umi3757bins-ubs-72	0.0	2039	97.951	98
15199-1492-R-E2	MJ007-1-barcode38-umi3887bins-ubs-67	0.0	2039	97.951	98
15199-1492-R-E2	MJ007-1-barcode38-umi5717bins-ubs-53	0.0	2039	97.951	98
15199-1492-R-E2	MJ007-1-barcode38-umi2768bins-ubs-91	0.0	2039	97.951	98
15199-1492-R-E2	MJ007-1-barcode38-umi2704bins-ubs-91	0.0	2039	97.951	98
15199-1492-R-E2	MJ007-1-barcode38-umi2477bins-ubs-102	0.0	2039	97.951	98
15199-1492-R-E2	MJ007-1-barcode38-umi18510bins-ubs-14	0.0	2039	97.951	98
15199-1492-R-E2	MJ007-1-barcode38-umi21316bins-ubs-9	0.0	2039	97.951	98
15199-1492-R-E4	RS-GCF-003855275.1-NZ-CP034037.1--6	0.0	2070	97.611	98
15199-1492-R-E4	RS-GCF-001687745.1-NZ-CP015911.1	0.0	2070	97.611	98
15199-1492-R-E4	RS-GCF-003149795.1-NZ-CP029071.1--9	0.0	2070	97.611	98
15199-1492-R-E4	RS-GCF-000772165.1-NZ-CP009749.1--7	0.0	2070	97.611	98
15199-1492-R-E4	RS-GCF-002845365.1-NZ-CP025341.1--2	0.0	2070	97.611	98
15199-1492-R-E4	RS-GCF-013201465.1-NZ-CP053764.1--2	0.0	2070	97.611	98
15199-1492-R-E4	RS-GCF-002968415.1-NZ-CP026610.1--7	0.0	2070	97.611	98
15199-1492-R-E4	RS-GCF-008802875.1-NZ-CP044349.1--9	0.0	2070	97.611	98
15199-1492-R-E4	GB-GCA-018141325.1-CP047587.1--7	0.0	2070	97.611	98
15199-1492-R-E4	RS-GCF-003312895.1-NZ-CP030097.1--9	0.0	2070	97.611	98
15199-1492-R-E4	RS-GCF-008244925.1-NZ-CP043416.1--8	0.0	2070	97.611	98
15199-1492-R-E4	RS-GCF-009664145.1-NZ-CP041192.1--8	0.0	2070	97.611	98
15199-1492-R-E4	RS-GCF-009913375.1-NZ-CP028208.1--5	0.0	2067	97.031	99
15199-1492-R-E4	RS-GCF-016834435.1-NZ-CP069214.1--7	0.0	2067	97.031	99
15199-1492-R-E4	RS-GCF-001584325.1-NZ-LSAZ01000028.1	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-003390415.1-NZ-CP031424.1--9	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-003667745.1-NZ-CP033054.1--3	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-019093835.1-NZ-JAGTPD010000013.1	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-003855275.1-NZ-CP034037.1--5	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-014706595.1-NZ-CP047119.1--5	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-000815145.1-NZ-CP010406.1--9	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-001752685.2-NZ-CP014990.2--8	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-016415725.1-NZ-CP065791.1--9	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-001874385.1-NZ-CP017953.1--7	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-014791945.1-NZ-CP061852.1--9	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-001687745.1-NZ-CP015911.1--2	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-014854735.1-NZ-CP029466.1--5	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-003149795.1-NZ-CP029071.1--8	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-009913355.1-NZ-CP028207.1--3	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-000508265.1-NC-023073.1--10	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-000319475.1-NC-019842.1--9	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-009931675.1-NZ-CP048002.1--7	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-001889285.1-NZ-CP018152.1	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-018398955.1-NZ-CP074685.1--8	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-009913295.1-NZ-CP028204.1--3	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-009738165.1-NZ-CP045711.1--8	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-013401395.2-NZ-CP045993.1--3	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-002105595.1-NZ-CP020805.1--4	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-017948225.1-NZ-CP072843.1	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-000769515.1-NZ-CP009684.1--5	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-002205715.1-NZ-CP021976.1--5	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-002916875.1-NZ-NEOS01000010.1	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-002893845.1-NZ-CP025939.1	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-002845365.1-NZ-CP025341.1	0.0	2066	97.532	98
15199-1492-R-E4	GB-GCA-002157265.1-CP021338.1--7	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-013201465.1-NZ-CP053764.1--7	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-013201465.1-NZ-CP053764.1	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-012275165.1-NZ-CP051011.1	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-016766595.1-NZ-CP068563.1--8	0.0	2066	97.532	98
15199-1492-R-E4	RS-GCF-003721475.1-NZ-CP033576.1	0.0	2066	97.532	98
15228-1492R-A	RS-GCF-004374765.1-NZ-SNNA01000058.1	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-902509525.1-NZ-LR735432.1--2	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-000627055.1-NZ-JHQC01000040.1	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-002087975.1-NZ-NARC01000024.1	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-001075805.1-NZ-JUML01000010.1	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-001659245.1-NZ-LYVU01000043.1	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-000247185.1-NZ-AHLI01000009.1	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-003856395.1-NZ-CP034111.1	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-001072245.1-NZ-JVLY01000033.1	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-000759555.1-NZ-CP009046.1	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-006151885.1-NZ-VDEO01000040.1	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-011307235.1-NZ-CP043788.1--5	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-011307235.1-NZ-CP043788.1--4	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-009897305.1-NZ-SHFB01000041.1	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-016903555.1-NZ-CP069951.1--6	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-000418085.2-NZ-ATDD02000024.1	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-016834475.1-NZ-CP069215.1--6	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-000703025.1-NZ-JNLI01000004.1--5	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-000703025.1-NZ-JNLI01000004.1	0.0	2023	97.260	99
15228-1492R-A	G000007645	0.0	2023	97.260	99
15228-1492R-A	MJ006-1-barcode27-umi11382bins-ubs-18	0.0	2023	97.260	99
15228-1492R-A	MJ006-2-barcode71-umi61039bins-ubs-7	0.0	2023	97.260	99
15228-1492R-A	RS-GCF-000177115.1-NZ-ADEY01000022.1--2	0.0	2022	97.339	99
15228-1492R-A	RS-GCF-014490515.1-NZ-CP061029.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-001622495.1-NZ-LWCW01000070.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-009896875.1-NZ-SHEI01000044.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-001659125.1-NZ-LYSH01000037.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-001622445.1-NZ-LWBW01000018.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-000177115.1-NZ-ADEY01000016.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-003979975.1-NZ-LUBS01000131.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-001070565.1-NZ-JVSY01000107.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-001465385.1-NZ-JRVP01000053.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-009897365.1-NZ-SHFF01000044.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-001622835.1-NZ-LWBG01000080.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-001658785.1-NZ-LXRV01000011.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-003980055.1-NZ-LUBM01000100.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-011306775.1-NZ-CP043781.1--5	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-011306775.1-NZ-CP043781.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-011306595.1-NZ-CP043777.1--2	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-001659475.1-NZ-LYWF01000028.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-011307695.1-NZ-CP043801.1--3	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-008922375.1-NZ-WBQL01000044.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-001658715.1-NZ-LXRX01000037.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-003980155.1-NZ-LUBV01000051.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-001658535.1-NZ-LYQA01000020.1	0.0	2019	97.180	99
15228-1492R-A	GB-GCA-000239515.2-AGUC01000056.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-003035705.1-NZ-PYYT01000114.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-006094375.1-NZ-CP035288.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-003980205.1-NZ-MNBF01000052.1	0.0	2019	97.180	99
15228-1492R-A	RS-GCF-016903575.1-NZ-CP069954.1	0.0	2019	97.180	99
15244-1492R-2	RS-GCF-002591175.1-NZ-CP023966.1--6	0.0	1137	100.000	99
15244-1492R-2	RS-GCF-013267675.1-NZ-CP053957.1--5	0.0	1137	100.000	99
15244-1492R-2	RS-GCF-901482635.1-NZ-CABEEX010000003.1--6	0.0	1137	100.000	99
15244-1492R-2	RS-GCF-015274185.1-NZ-JACGPS010000019.1	0.0	1137	100.000	99
15244-1492R-2	RS-GCF-001069195.1-NZ-JWDH01000068.1	0.0	1137	100.000	99
15244-1492R-2	RS-GCF-001809655.1-NZ-KV798357.1	0.0	1137	100.000	99
15244-1492R-2	RS-GCF-001065645.1-NZ-JVAJ01000076.1	0.0	1137	100.000	99
15244-1492R-2	RS-GCF-001650475.1-NZ-LWCQ01000014.1	0.0	1137	100.000	99
15244-1492R-2	RS-GCF-900138955.1-NZ-FVTG01000022.1	0.0	1137	100.000	99
15244-1492R-2	G001471555	0.0	1137	100.000	99
15244-1492R-2	AB009937	0.0	1137	100.000	99
15244-1492R-2	MJ005-barcode33-umi4907bins-ubs-37	0.0	1137	100.000	99
15244-1492R-2	RS-GCF-006546865.1-NZ-RYDR01000031.1--3	0.0	1132	99.841	99
15244-1492R-2	RS-GCF-901482635.1-NZ-CABEEX010000003.1--4	0.0	1132	99.841	99
15244-1492R-2	RS-GCF-003040615.1-NZ-PZDB01000106.1	0.0	1132	99.841	99
15244-1492R-2	RS-GCF-001073365.1-NZ-JVCA01000021.1	0.0	1132	99.841	99
15244-1492R-2	RS-GCF-000712995.1-NZ-JGYJ01000027.1	0.0	1132	99.841	99
15244-1492R-2	RS-GCF-015243435.1-NZ-CP042341.1--6	0.0	1132	99.841	99
15244-1492R-2	RS-GCF-015243435.1-NZ-CP042341.1--2	0.0	1132	99.841	99
15244-1492R-2	RS-GCF-003578385.1-NZ-QXRM01000102.1	0.0	1132	99.841	99
15244-1492R-2	G001028645	0.0	1132	99.841	99
15244-1492R-2	AB009935	0.0	1132	99.841	99
15244-1492R-2	L37599	0.0	1132	99.841	99
15244-1492R-2	MJ033-1-barcode35-umi3722bins-ubs-104	0.0	1132	99.841	99
15244-1492R-2	MJ006-2-barcode58-umi63197bins-ubs-6	0.0	1132	99.841	99
15244-1492R-2	MJ006-2-barcode58-umi181615bins-ubs-3	0.0	1132	99.841	99
15244-1492R-2	RS-GCF-002931555.1-NZ-PSTZ01000013.1	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-015243435.1-NZ-CP042341.1--5	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-000705055.1-NZ-JMIE01000043.1	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-004374765.1-NZ-SNNA01000058.1	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-009896875.1-NZ-SHEI01000044.1	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-902509525.1-NZ-LR735432.1--2	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-000627055.1-NZ-JHQC01000040.1	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-000626815.1-NZ-JHQB01000049.1	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-002087975.1-NZ-NARC01000024.1	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-011306595.1-NZ-CP043777.1--2	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-001075805.1-NZ-JUML01000010.1	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-001659245.1-NZ-LYVU01000043.1	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-011307695.1-NZ-CP043801.1--3	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-000247185.1-NZ-AHLI01000009.1	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-007666395.1-NZ-VDPA01000027.1	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-016903575.1-NZ-CP069954.1	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-003856395.1-NZ-CP034111.1	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-001956655.1-NZ-CP018842.1	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-014489335.1-NZ-CP060794.1--2	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-002215535.1-NZ-CP022247.1--2	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-001072245.1-NZ-JVLY01000033.1	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-016904135.1-NZ-CP070057.1--5	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-006151885.1-NZ-VDEO01000040.1	0.0	1129	99.841	99
15244-1492R-2	RS-GCF-000705035.1-NZ-JMIF01000035.1	0.0	1129	99.841	99
15244-1492R-5	RS-GCF-001622495.1-NZ-LWCW01000070.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-001659125.1-NZ-LYSH01000037.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-001622445.1-NZ-LWBW01000018.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-003979975.1-NZ-LUBS01000131.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-001070565.1-NZ-JVSY01000107.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-001465385.1-NZ-JRVP01000053.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-009897365.1-NZ-SHFF01000044.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-001622835.1-NZ-LWBG01000080.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-001658785.1-NZ-LXRV01000011.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-003980055.1-NZ-LUBM01000100.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-011306775.1-NZ-CP043781.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-001659475.1-NZ-LYWF01000028.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-008922375.1-NZ-WBQL01000044.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-001658715.1-NZ-LXRX01000037.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-011307475.1-NZ-CP043792.1--6	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-003980155.1-NZ-LUBV01000051.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-001658535.1-NZ-LYQA01000020.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-016406625.1-NZ-CP066376.1--2	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-000410915.1-NZ-ARWU01000102.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-006094375.1-NZ-CP035288.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-003980205.1-NZ-MNBF01000052.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-003979985.1-NZ-LUBT01000109.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-003859985.1-NZ-RQYG01000064.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-900205795.1-NZ-OAOB01000025.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-002215535.1-NZ-CP022247.1--6	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-000705075.1-NZ-JMID01000002.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-000759555.1-NZ-CP009046.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-013317125.1-NZ-CP040883.1--2	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-019149245.1-NZ-JAHSUT010000057.1	0.0	1664	99.262	100
15244-1492R-5	GB-GCA-001658655.1-LXRP01000038.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-003980195.1-NZ-LUBX01000012.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-001072885.1-NZ-JVHR01000007.1	0.0	1664	99.262	100
15244-1492R-5	GB-GCA-003687755.1-RDFC01000075.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-006742205.1-NZ-AP019721.1--6	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-001662985.1-NZ-LYYX01000031.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-003577825.1-NZ-QXSQ01000156.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-001658625.1-NZ-LXRQ01000031.1	0.0	1664	99.262	100
15244-1492R-5	RS-GCF-000011925.1-NC-002976.3--3	0.0	1664	99.262	100
